Date,Open,High,Low,Close,Volume,Adj Close
2016-08-18,156.00,157.00,153.85,154.25,1587000,153.2697
2016-08-17,154.40,156.65,153.90,155.90,1449700,154.9092
2016-08-16,146.20,155.00,146.20,154.20,1856500,153.22
2016-08-15,146.20,146.20,146.20,146.20,000,145.2709
2016-08-12,143.70,148.90,143.00,146.20,2656400,145.2709
2016-08-11,145.10,145.95,138.60,142.25,1000600,141.346
2016-08-10,147.45,149.10,144.45,145.75,671000,144.8237
2016-08-09,149.90,150.25,145.40,146.35,844000,145.4199
2016-08-08,146.00,151.90,145.70,149.10,2793700,148.1524
2016-08-05,139.00,144.45,138.50,143.80,1445700,142.8861
2016-08-04,136.80,137.85,135.30,137.05,1828700,136.179
2016-08-03,135.10,136.80,133.15,135.20,1193900,134.3408
2016-08-02,136.20,138.15,134.40,135.10,1405200,134.2414
2016-08-01,135.00,138.50,133.85,136.65,2385000,135.7815
2016-07-29,135.40,135.65,132.10,133.45,1464500,132.6019
2016-07-28,134.00,135.45,132.00,133.75,1656800,132.90
2016-07-27,132.85,134.50,130.90,133.30,2624900,132.4528
2016-07-26,134.65,136.75,130.90,131.75,1387300,130.9127
2016-07-25,136.10,136.80,133.85,134.95,1989600,134.0924
2016-07-22,133.40,136.75,130.30,135.90,2359300,135.0363
2016-07-21,136.05,137.45,133.10,133.55,1735900,132.7013
2016-07-20,138.95,139.20,134.35,135.80,1810500,134.937
2016-07-19,136.55,139.40,136.55,137.85,1074700,136.9739
2016-07-18,137.35,141.25,136.15,137.00,1473400,136.1293
2016-07-15,136.10,138.00,135.60,137.15,908500,136.2784
2016-07-14,136.20,137.40,133.75,135.70,1037700,134.8376
2016-07-13,135.80,139.90,134.70,135.75,2078700,134.8873
2016-07-12,130.00,136.15,130.00,135.30,2225900,134.4401
2016-07-11,128.00,129.65,128.00,129.05,567800,128.2299
2016-07-08,128.00,128.55,125.50,126.85,691100,126.0438
2016-07-07,125.00,128.65,124.75,127.75,1246500,126.9381
2016-07-06,123.60,123.60,123.60,123.60,000,122.8145
2016-07-05,126.40,127.35,123.00,123.60,1984500,122.8145
2016-07-04,125.00,126.70,125.00,125.95,751200,125.1495
2016-07-01,124.00,125.45,123.15,124.80,843800,124.0069
2016-06-30,122.55,123.35,121.25,122.75,1333600,121.9699
2016-06-29,119.50,121.30,118.70,119.95,553500,119.1877
2016-06-28,119.90,121.00,117.80,118.05,641600,117.2998
2016-06-27,117.00,120.60,116.00,119.60,847200,118.8399
2016-06-24,117.50,119.45,112.15,117.45,2083300,116.7036
2016-06-23,122.50,124.15,121.65,123.85,1015600,123.0629
2016-06-22,123.50,123.90,120.05,122.00,1162300,121.2247
2016-06-21,122.50,124.60,121.70,123.25,1174100,122.4667
