Date,Open,High,Low,Close,Volume,Adj Close
2016-09-20,598.00,605.80,591.50,593.80,405700,593.80
2016-09-19,593.80,607.00,593.05,595.20,357200,595.20
2016-09-16,586.00,613.70,586.00,590.00,777000,590.00
2016-09-15,596.50,596.50,579.55,582.20,509900,582.20
2016-09-14,582.00,606.40,581.25,597.20,1086600,588.70
2016-09-13,577.45,577.45,577.45,577.45,000,569.23
2016-09-12,605.05,608.00,575.00,577.45,439000,569.23
2016-09-09,617.10,635.35,615.40,617.35,695600,608.56
2016-09-08,618.00,625.50,614.15,616.20,478600,607.43
2016-09-07,618.90,628.00,613.40,616.05,352800,607.28
2016-09-06,617.90,624.90,616.20,618.25,433800,609.45
2016-09-05,614.15,614.15,614.15,614.15,000,605.41
2016-09-02,587.70,618.90,584.00,614.15,952000,605.41
2016-09-01,595.90,601.80,582.70,586.25,492800,577.91
2016-08-31,599.00,607.45,592.00,595.90,483500,587.42
2016-08-30,598.00,606.70,594.60,596.35,451100,587.86
2016-08-29,585.00,602.80,576.10,599.05,539300,590.52
2016-08-26,603.70,603.70,581.70,584.25,512700,575.93
2016-08-25,605.20,611.75,595.15,597.95,550200,589.44
2016-08-24,601.50,607.75,594.10,603.55,347400,594.96
2016-08-23,597.00,609.20,595.00,599.75,477500,591.21
2016-08-22,594.70,599.75,587.40,590.40,249000,582.00
2016-08-19,593.00,602.50,590.50,593.95,318500,585.50
2016-08-18,586.25,595.65,585.05,591.75,277700,583.33
2016-08-17,591.00,595.00,579.80,585.00,310300,576.67
2016-08-16,578.05,595.15,568.60,591.35,495700,582.93
2016-08-15,578.55,578.55,578.55,578.55,000,570.32
2016-08-12,578.00,584.60,571.60,578.55,290100,570.32
2016-08-11,570.00,578.00,561.30,575.25,434200,567.06
2016-08-10,590.10,594.00,568.00,569.85,455500,561.74
2016-08-09,595.00,597.45,583.05,589.45,234200,581.06
2016-08-08,604.40,605.45,591.00,593.50,299500,585.05
2016-08-05,585.35,603.00,585.15,598.65,311500,590.13
2016-08-04,577.00,586.00,569.10,581.65,322200,573.37
2016-08-03,585.00,587.70,569.70,571.80,292200,563.66
2016-08-02,599.90,603.80,578.00,582.95,393100,574.65
2016-08-01,611.00,613.00,591.30,598.85,424600,590.33
2016-07-29,577.20,610.50,577.20,606.80,1094200,598.16
2016-07-28,562.50,578.00,562.50,573.25,339700,565.09
2016-07-27,562.90,567.90,552.00,560.60,289200,552.62
2016-07-26,574.45,578.05,560.00,563.20,329700,555.18
2016-07-25,563.00,573.80,557.85,570.45,254000,562.33
2016-07-22,551.00,562.90,548.30,561.25,240700,553.26
2016-07-21,565.90,568.55,548.05,550.60,228900,542.76
2016-07-20,559.00,565.40,556.80,562.45,271800,554.44
2016-07-19,556.05,557.70,546.85,555.70,221500,547.79
2016-07-18,552.55,570.00,552.25,554.00,283600,546.11
2016-07-15,564.25,568.75,549.25,552.20,283600,544.34
2016-07-14,560.05,567.40,553.50,563.85,317600,555.82
2016-07-13,575.05,579.00,557.05,560.20,363900,552.23
2016-07-12,579.70,583.00,569.20,574.00,392200,565.83
2016-07-11,570.00,580.50,570.00,576.60,379500,568.39
2016-07-08,569.70,571.00,558.50,561.75,476200,553.75
2016-07-07,568.25,576.90,566.10,567.95,380600,559.87
2016-07-06,567.10,567.10,567.10,567.10,000,559.03
2016-07-05,548.00,570.60,544.85,567.10,792000,559.03
2016-07-04,547.00,553.95,546.15,548.05,324600,540.25
2016-07-01,547.90,551.10,542.15,543.75,365700,536.01
2016-06-30,538.70,551.95,535.65,546.35,373300,538.57
2016-06-29,527.00,535.40,525.00,532.35,653000,524.77
2016-06-28,512.00,524.25,512.00,522.30,294600,514.87
2016-06-27,507.00,514.80,502.65,513.15,313900,505.85
2016-06-24,522.00,522.00,488.75,505.60,711800,498.40
2016-06-23,539.90,543.80,532.50,536.90,366300,529.26
2016-06-22,545.00,554.50,539.10,541.00,568900,533.30
2016-06-21,544.00,547.95,539.25,543.15,240200,535.42
2016-06-20,532.05,546.00,532.00,544.15,304300,536.41
2016-06-17,537.00,544.55,532.10,535.70,329800,528.08
2016-06-16,538.80,545.90,525.70,533.50,412200,525.91
2016-06-15,540.00,542.30,531.65,539.35,286900,531.67
2016-06-14,538.00,548.65,538.00,543.45,3020500,535.72
2016-06-13,542.70,544.90,530.70,536.15,322200,528.52
2016-06-10,546.05,559.45,543.00,548.60,511200,540.79
2016-06-09,543.30,554.00,536.50,545.00,453300,537.24
2016-06-08,532.00,549.00,532.00,540.95,379300,533.25
2016-06-07,533.15,535.50,524.50,530.95,282700,523.39
2016-06-06,529.70,535.00,522.80,530.45,232400,522.90
2016-06-03,535.00,538.00,518.85,523.10,363900,515.65
2016-06-02,524.80,534.50,523.00,532.65,316100,525.07
2016-06-01,539.10,543.45,520.80,524.90,454900,517.43
2016-05-31,549.70,549.70,532.00,538.05,342800,530.39
2016-05-30,549.70,553.25,542.00,545.60,395700,537.83
2016-05-27,517.00,553.30,517.00,541.60,694300,533.89
2016-05-26,516.50,518.20,509.25,516.75,271500,509.40
2016-05-25,504.00,514.00,502.70,513.15,239400,505.85
2016-05-24,505.50,508.90,490.55,498.50,358400,491.40
2016-05-23,507.75,510.60,500.85,504.50,267400,497.32
2016-05-20,504.80,510.75,500.50,505.00,305400,497.81
2016-05-19,513.00,517.95,500.90,502.20,292000,495.05
2016-05-18,507.90,514.90,504.20,513.35,304600,506.04
2016-05-17,515.05,518.50,508.40,510.20,469600,502.94
2016-05-16,512.00,515.40,499.05,512.95,440100,505.65
2016-05-13,536.00,537.75,508.25,511.40,559400,504.12
2016-05-12,545.70,545.70,534.05,538.45,317500,530.79
2016-05-11,540.00,552.00,537.50,540.55,387500,532.86
2016-05-10,545.00,549.80,535.90,548.00,329400,540.20
2016-05-09,524.80,544.60,523.20,542.60,429700,534.88
2016-05-06,519.80,522.00,513.50,520.35,300200,512.94
2016-05-05,515.10,525.70,511.05,520.05,512500,512.65
